source,reservation_id,cost,seats,reservation_confirmed,reservation_finished,reservation_created_at,client_id,res_trip_id,stop_id,successfully_charged,reservation_active,pickup_stop_id,trip_id,trip_month,trip_week,trip_day,trip_period,trip_itinerary,trip_seat_inventory,van_id,seat_price,route_name,route_active,km_google,line_name,trip_cpt,client_first_reservation,client_prev_reservation,client_next_reservation,client_last_reservation,days_between_purchases,client_trip_number,client_first_trip,client_prev_trip,client_next_trip,client_last_trip,days_between_trips,res_to_trip_days,client_first_route,client_prev_route,client_next_route,client_last_route
App,2687080,165,1,TRUE,FALSE,23/04/21 14:47,12429,510980,17752,TRUE,TRUE,17751,510980,1/4/2021 0:00,26/04/21 00:00,26/04/21 00:00,1/4/2021 0:00,9:30:00,20,406,165,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1280,23/04/21 14:47,,27/04/21 17:19,27/04/21 17:19,,1,26/04/21 09:30,,28/04/21 07:40,28/04/21 07:40,,2.779280907,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2689510,180,1,TRUE,FALSE,27/04/21 17:19,12429,512602,17744,TRUE,TRUE,17743,512602,1/4/2021 0:00,26/04/21 00:00,28/04/21 00:00,1/4/2021 0:00,7:40:00,20,406,180,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1280,23/04/21 14:47,23/04/21 14:47,,27/04/21 17:19,4.105549193,2,26/04/21 09:30,26/04/21 09:30,,28/04/21 07:40,1.923611111,0.597342825,Querétaro - CDMX,Querétaro - CDMX,,CDMX - Querétaro
App,2684960,170,1,TRUE,FALSE,20/04/21 19:59,14684,510167,17140,TRUE,TRUE,17135,510167,1/4/2021 0:00,19/04/21 00:00,21/04/21 00:00,1/4/2021 0:00,16:00:00,18,512,170,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,20/04/21 19:59,,,20/04/21 19:59,,1,21/04/21 16:00,,,21/04/21 16:00,,0.833571205,Querétaro - CDMX,,,Querétaro - CDMX
App,2683216,175,1,TRUE,FALSE,18/04/21 10:19,15439,504877,17138,TRUE,TRUE,17135,504877,1/4/2021 0:00,12/4/2021 0:00,18/04/21 00:00,1/4/2021 0:00,11:40:00,20,406,175,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1280,18/04/21 10:19,,,18/04/21 10:19,,1,18/04/21 11:40,,,18/04/21 11:40,,0.05575221,Querétaro - CDMX,,,Querétaro - CDMX
App,2690087,170,1,FALSE,FALSE,28/04/21 11:30,15541,515209,17752,TRUE,TRUE,17750,515209,1/4/2021 0:00,26/04/21 00:00,28/04/21 00:00,1/4/2021 0:00,16:00:00,18,512,170,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,28/04/21 11:30,,19/05/21 17:32,19/05/21 17:32,,1,28/04/21 16:00,,19/05/21 19:35,19/05/21 19:35,,0.187280812,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2673006,180,1,TRUE,FALSE,31/03/21 20:48,16120,495450,16099,TRUE,TRUE,16095,495450,1/4/2021 0:00,29/03/21 00:00,4/4/2021 0:00,1/4/2021 0:00,9:10:00,20,511,180,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,16/09/20 14:02,12/11/2020 8:46,6/5/2021 12:12,6/5/2021 12:12,139.5012757,5,18/09/20 06:20,14/11/20 07:45,7/5/2021 16:00,7/5/2021 16:00,141.0590278,3.515116983,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2673283,400,2,TRUE,FALSE,1/4/2021 10:48,16321,492262,16107,TRUE,TRUE,16102,492262,1/4/2021 0:00,29/03/21 00:00,2/4/2021 0:00,1/4/2021 0:00,7:10:00,20,829,200,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1264.2,31/03/21 11:15,31/03/21 11:15,,1/4/2021 10:48,0.981517133,1,2/4/2021 7:10,,4/4/2021 16:40,4/4/2021 16:40,,0.848060038,Querétaro - CDMX,,CDMX - Querétaro,Querétaro - CDMX
App,2672600,390,2,TRUE,FALSE,31/03/21 11:15,16321,497385,16099,TRUE,TRUE,16094,497385,1/4/2021 0:00,29/03/21 00:00,4/4/2021 0:00,1/4/2021 0:00,16:40:00,20,511,195,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,31/03/21 11:15,,1/4/2021 10:48,1/4/2021 10:48,,2,2/4/2021 7:10,2/4/2021 7:10,,4/4/2021 16:40,2.395833333,4.225410504,Querétaro - CDMX,Querétaro - CDMX,,CDMX - Querétaro
App,2673291,214,2,TRUE,FALSE,1/4/2021 11:13,17692,492245,16522,TRUE,TRUE,16516,492245,1/4/2021 0:00,29/03/21 00:00,2/4/2021 0:00,1/4/2021 0:00,11:00:00,20,821,107,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,816,1/4/2021 11:13,,1/4/2021 11:14,1/4/2021 11:14,,1,2/4/2021 11:00,,3/4/2021 16:00,3/4/2021 16:00,,0.990435324,CDMX - Tepoztlán - Cuernavaca,,Cuernavaca - Tepoztlán - CDMX ,CDMX - Tepoztlán - Cuernavaca
App,2673293,214,2,TRUE,FALSE,1/4/2021 11:14,17692,493244,16515,TRUE,TRUE,16509,493244,1/4/2021 0:00,29/03/21 00:00,3/4/2021 0:00,1/4/2021 0:00,16:00:00,20,822,107,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,768,1/4/2021 11:13,1/4/2021 11:13,,1/4/2021 11:14,0.000674164,2,2/4/2021 11:00,2/4/2021 11:00,,3/4/2021 16:00,1.208333333,2.198094494,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,,Cuernavaca - Tepoztlán - CDMX 
App,2680580,180,1,TRUE,FALSE,14/04/21 00:11,18524,504004,17133,TRUE,TRUE,17127,504004,1/4/2021 0:00,12/4/2021 0:00,14/04/21 00:00,1/4/2021 0:00,11:20:00,20,511,180,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,13/12/20 10:37,25/02/21 00:23,,14/04/21 00:11,47.99181371,8,13/12/20 11:30,25/02/21 18:00,,14/04/21 11:20,47.72222222,0.464145739,CDMX - Querétaro,CDMX - Querétaro,,CDMX - Querétaro
App,2682334,200,1,TRUE,FALSE,16/04/21 08:33,19191,507276,17139,TRUE,TRUE,17136,507276,1/4/2021 0:00,19/04/21 00:00,19/04/21 00:00,1/4/2021 0:00,5:30:00,20,511,200,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,29/08/20 17:46,9/11/2020 14:29,19/04/21 13:51,19/04/21 13:51,157.7529777,4,31/08/20 18:30,9/11/2020 17:30,19/04/21 15:00,19/04/21 15:00,160.5,2.872692757,CDMX - Querétaro,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX
App,2683853,260,1,TRUE,FALSE,19/04/21 13:51,19191,505799,17132,TRUE,TRUE,17127,505799,1/4/2021 0:00,19/04/21 00:00,19/04/21 00:00,1/4/2021 0:00,15:00:00,20,901,260,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,29/08/20 17:46,16/04/21 08:33,,19/04/21 13:51,3.221040021,5,31/08/20 18:30,19/04/21 05:30,,19/04/21 15:00,0.395833333,0.04748607,CDMX - Querétaro,Querétaro - CDMX,,CDMX - Querétaro
App,2682353,260,1,TRUE,FALSE,16/04/21 09:46,20107,506465,17139,TRUE,TRUE,17136,506465,1/4/2021 0:00,12/4/2021 0:00,16/04/21 00:00,1/4/2021 0:00,13:30:00,20,511,260,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,28/11/20 08:09,20/03/21 14:34,17/04/21 21:39,17/04/21 21:39,26.79973419,9,28/11/20 15:00,20/03/21 17:15,18/04/21 15:15,18/04/21 15:15,26.84375,0.155220901,Querétaro - CDMX,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX
App,2683084,420,2,TRUE,FALSE,17/04/21 21:39,20107,504876,17131,TRUE,TRUE,17128,504876,1/4/2021 0:00,12/4/2021 0:00,18/04/21 00:00,1/4/2021 0:00,15:15:00,20,406,210,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1280,28/11/20 08:09,16/04/21 09:46,,17/04/21 21:39,1.495213271,10,28/11/20 15:00,16/04/21 13:30,,18/04/21 15:15,2.072916667,0.732924296,Querétaro - CDMX,Querétaro - CDMX,,CDMX - Querétaro
App,2687063,520,2,TRUE,FALSE,23/04/21 14:17,20399,509419,17747,TRUE,TRUE,17741,509419,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,7:00:00,20,901,260,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,25/09/20 19:41,12/3/2021 10:55,24/04/21 08:24,24/04/21 08:24,42.1406196,4,26/09/20 18:45,12/3/2021 15:00,24/04/21 19:00,24/04/21 19:00,42.66666667,0.695848414,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX,CDMX - Querétaro
App,2687585,500,2,TRUE,FALSE,24/04/21 08:24,20399,509386,17754,TRUE,TRUE,17749,509386,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,19:00:00,20,901,250,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1264.2,25/09/20 19:41,23/04/21 14:17,,24/04/21 08:24,0.754458727,5,26/09/20 18:45,24/04/21 07:00,,24/04/21 19:00,0.5,0.441389687,CDMX - Querétaro,CDMX - Querétaro,,Querétaro - CDMX
App,2685884,260,2,TRUE,FALSE,21/04/21 22:24,22933,507860,17770,TRUE,TRUE,17765,507860,1/4/2021 0:00,19/04/21 00:00,22/04/21 00:00,1/4/2021 0:00,12:40:00,20,822,130,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,768,21/04/21 22:24,,24/04/21 10:45,24/04/21 10:45,,1,22/04/21 12:40,,24/04/21 13:15,24/04/21 13:15,,0.594336519,CDMX - Tepoztlán - Cuernavaca,,Cuernavaca - Tepoztlán - CDMX ,CDMX - Tepoztlán - Cuernavaca
App,2687630,260,2,TRUE,FALSE,24/04/21 10:45,22933,513068,17764,TRUE,TRUE,17759,513068,1/4/2021 0:00,19/04/21 00:00,24/04/21 00:00,1/4/2021 0:00,13:15:00,20,100,131,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,850,21/04/21 22:24,21/04/21 22:24,,24/04/21 10:45,2.514821009,2,22/04/21 12:40,22/04/21 12:40,,24/04/21 13:15,2.024305556,0.103821065,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,,Cuernavaca - Tepoztlán - CDMX 
App,2675167,200,1,TRUE,FALSE,5/4/2021 17:05,23858,495006,16098,TRUE,TRUE,16095,495006,1/4/2021 0:00,5/4/2021 0:00,5/4/2021 0:00,1/4/2021 0:00,17:30:00,20,511,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,5/4/2021 17:05,,,5/4/2021 17:05,,1,5/4/2021 17:30,,,5/4/2021 17:30,,0.017240263,CDMX - Querétaro,,,CDMX - Querétaro
App,2680343,107,1,FALSE,FALSE,13/04/21 17:57,24218,503972,17114,TRUE,TRUE,17109,503972,1/4/2021 0:00,12/4/2021 0:00,14/04/21 00:00,1/4/2021 0:00,6:00:00,20,821,107,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,816,9/8/2020 19:06,19/03/21 16:52,,13/04/21 17:57,25.04545785,11,10/8/2020 6:20,19/03/21 16:00,,14/04/21 06:00,25.58333333,0.501647356,Querétaro - CDMX,Querétaro - CDMX,,Cuernavaca - Tepoztlán - CDMX 
App,2681300,107,1,TRUE,FALSE,14/04/21 21:46,26473,503968,17114,TRUE,TRUE,17111,503968,1/4/2021 0:00,12/4/2021 0:00,15/04/21 00:00,1/4/2021 0:00,8:00:00,20,821,107,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,816,14/02/21 18:44,14/02/21 18:44,,14/04/21 21:46,59.12629418,2,15/02/21 08:00,15/02/21 08:00,,15/04/21 08:00,59,0.426367861,Cuernavaca - Tepoztlán - CDMX ,Cuernavaca - Tepoztlán - CDMX ,,Cuernavaca - Tepoztlán - CDMX 
App,2688162,180,1,TRUE,FALSE,25/04/21 18:46,26846,511013,17745,TRUE,TRUE,17741,511013,1/4/2021 0:00,26/04/21 00:00,26/04/21 00:00,1/4/2021 0:00,6:45:00,20,901,180,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,23/01/21 23:12,23/01/21 23:12,7/5/2021 21:00,14/05/21 15:18,91.81546448,2,24/01/21 15:00,24/01/21 15:00,8/5/2021 5:00,14/05/21 16:00,91.65625,0.498719803,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro,CDMX - Querétaro
App,2686413,130,1,TRUE,FALSE,22/04/21 17:25,28581,510891,17764,TRUE,TRUE,17760,510891,1/4/2021 0:00,19/04/21 00:00,22/04/21 00:00,1/4/2021 0:00,19:45:00,20,100,131,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,850,22/04/21 17:25,,,22/04/21 17:25,,1,22/04/21 19:45,,,22/04/21 19:45,,0.096764764,Cuernavaca - Tepoztlán - CDMX ,,,Cuernavaca - Tepoztlán - CDMX 
App,2679215,180,1,TRUE,FALSE,12/4/2021 6:24,29569,500230,17131,TRUE,TRUE,17127,500230,1/4/2021 0:00,12/4/2021 0:00,12/4/2021 0:00,1/4/2021 0:00,6:45:00,20,901,180,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,12/4/2021 6:24,,12/4/2021 14:28,10/5/2021 10:36,,1,12/4/2021 6:45,,12/4/2021 14:45,10/5/2021 11:00,,0.014118733,CDMX - Querétaro,,Querétaro - CDMX,CDMX - Querétaro
App,2679419,210,1,TRUE,FALSE,12/4/2021 14:28,29569,490992,17140,TRUE,TRUE,17136,490992,1/4/2021 0:00,12/4/2021 0:00,12/4/2021 0:00,1/4/2021 0:00,14:45:00,20,387,210,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,12/4/2021 6:24,12/4/2021 6:24,9/5/2021 18:38,10/5/2021 10:36,0.335881257,2,12/4/2021 6:45,12/4/2021 6:45,9/5/2021 20:30,10/5/2021 11:00,0.333333333,0.01157081,CDMX - Querétaro,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX
App,2677914,200,1,TRUE,FALSE,9/4/2021 16:02,30852,500956,16098,TRUE,TRUE,16095,500956,1/4/2021 0:00,5/4/2021 0:00,9/4/2021 0:00,1/4/2021 0:00,17:30:00,20,511,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,20/01/21 21:42,29/03/21 05:51,11/4/2021 20:35,20/05/21 13:52,11.4240862,18,23/01/21 09:00,29/03/21 06:20,12/4/2021 5:45,21/05/21 18:55,11.46527778,0.061104594,CDMX - Querétaro,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2678997,210,1,TRUE,FALSE,11/4/2021 20:35,30852,490991,16107,TRUE,TRUE,16103,490991,1/4/2021 0:00,12/4/2021 0:00,12/4/2021 0:00,1/4/2021 0:00,5:45:00,20,387,210,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,20/01/21 21:42,9/4/2021 16:02,16/04/21 19:21,20/05/21 13:52,2.190151002,19,23/01/21 09:00,9/4/2021 17:30,16/04/21 19:35,21/05/21 18:55,2.510416667,0.381370258,CDMX - Querétaro,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX
App,2682667,260,1,TRUE,FALSE,16/04/21 19:21,30852,506470,17131,TRUE,TRUE,17127,506470,1/4/2021 0:00,12/4/2021 0:00,16/04/21 00:00,1/4/2021 0:00,19:35:00,20,829,260,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,20/01/21 21:42,11/4/2021 20:35,17/04/21 14:47,20/05/21 13:52,4.948543515,20,23/01/21 09:00,12/4/2021 5:45,18/04/21 18:55,21/05/21 18:55,4.576388889,0.009215632,CDMX - Querétaro,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2682969,165,1,TRUE,FALSE,17/04/21 14:47,30852,504875,17140,TRUE,TRUE,17136,504875,1/4/2021 0:00,12/4/2021 0:00,18/04/21 00:00,1/4/2021 0:00,18:55:00,20,406,165,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1280,20/01/21 21:42,16/04/21 19:21,23/04/21 11:59,20/05/21 13:52,0.809767756,21,23/01/21 09:00,16/04/21 19:35,23/04/21 15:00,21/05/21 18:55,1.972222222,1.171670099,CDMX - Querétaro,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX
App,2687004,260,1,FALSE,FALSE,23/04/21 11:59,30852,508614,17745,TRUE,TRUE,17741,508614,1/4/2021 0:00,19/04/21 00:00,23/04/21 00:00,1/4/2021 0:00,15:00:00,20,901,260,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,20/01/21 21:42,17/04/21 14:47,20/05/21 13:52,20/05/21 13:52,5.882804382,22,23/01/21 09:00,18/04/21 18:55,21/05/21 18:55,21/05/21 18:55,4.836805556,0.125671273,CDMX - Querétaro,Querétaro - CDMX,CDMX - Querétaro,CDMX - Querétaro
App,2676690,200,1,TRUE,FALSE,7/4/2021 18:41,31553,500956,16099,TRUE,TRUE,16096,500956,1/4/2021 0:00,5/4/2021 0:00,9/4/2021 0:00,1/4/2021 0:00,17:30:00,20,511,200,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,18/11/20 16:14,4/1/2021 21:19,12/4/2021 21:02,18/05/21 22:21,92.88985476,4,19/11/20 06:20,6/1/2021 15:00,16/04/21 15:00,21/05/21 06:20,93.10416667,1.950520956,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2679740,390,2,TRUE,FALSE,12/4/2021 21:02,31553,504008,17138,TRUE,TRUE,17135,504008,1/4/2021 0:00,12/4/2021 0:00,16/04/21 00:00,1/4/2021 0:00,15:00:00,18,512,185,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,18/11/20 16:14,7/4/2021 18:41,18/04/21 03:39,18/05/21 22:21,5.098141766,5,19/11/20 06:20,9/4/2021 17:30,18/04/21 13:30,21/05/21 06:20,6.895833333,3.748212524,Querétaro - CDMX,CDMX - Querétaro,CDMX - Querétaro,Querétaro - CDMX
App,2683126,190,1,TRUE,FALSE,18/04/21 03:39,31553,504885,17131,TRUE,TRUE,17128,504885,1/4/2021 0:00,12/4/2021 0:00,18/04/21 00:00,1/4/2021 0:00,13:30:00,18,512,190,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1137.0375,18/11/20 16:14,12/4/2021 21:02,18/05/21 22:21,18/05/21 22:21,5.275790476,6,19/11/20 06:20,16/04/21 15:00,21/05/21 06:20,21/05/21 06:20,1.9375,0.409922048,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2672727,214,2,TRUE,FALSE,31/03/21 15:09,32049,496633,16579,TRUE,TRUE,16574,496633,1/4/2021 0:00,29/03/21 00:00,4/4/2021 0:00,1/4/2021 0:00,10:40:00,20,236,107,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,1075,31/03/21 15:09,,31/03/21 15:16,31/03/21 15:16,,1,4/4/2021 10:40,,4/4/2021 19:45,4/4/2021 19:45,,3.812784962,CDMX - Tepoztlán - Cuernavaca,,Cuernavaca - Tepoztlán - CDMX ,CDMX - Tepoztlán - Cuernavaca
App,2672734,214,2,TRUE,FALSE,31/03/21 15:16,32049,496625,16586,TRUE,TRUE,16580,496625,1/4/2021 0:00,29/03/21 00:00,4/4/2021 0:00,1/4/2021 0:00,19:45:00,20,236,107,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,1075,31/03/21 15:09,31/03/21 15:09,,31/03/21 15:16,0.005124027,2,4/4/2021 10:40,4/4/2021 10:40,,4/4/2021 19:45,0.378472222,4.186133158,CDMX - Tepoztlán - Cuernavaca,CDMX - Tepoztlán - Cuernavaca,,Cuernavaca - Tepoztlán - CDMX 
App,2689379,131,1,FALSE,FALSE,27/04/21 14:48,35454,513132,18047,TRUE,TRUE,18044,513132,1/4/2021 0:00,26/04/21 00:00,29/04/21 00:00,1/4/2021 0:00,19:45:00,20,100,130,Cuernavaca - Tepoztlán - CDMX ,TRUE,120.25,Cuernavaca - CDMX,850,9/3/2021 11:56,9/3/2021 11:56,,27/04/21 14:48,49.11932073,2,9/3/2021 20:00,9/3/2021 20:00,,29/04/21 19:45,50.98958333,2.206144856,Cuernavaca - Tepoztlán - CDMX ,Cuernavaca - Tepoztlán - CDMX ,,Cuernavaca - Tepoztlán - CDMX 
App,2682339,165,1,TRUE,FALSE,16/04/21 08:54,36301,506510,17138,TRUE,TRUE,17135,506510,1/4/2021 0:00,12/4/2021 0:00,16/04/21 00:00,1/4/2021 0:00,9:30:00,20,406,165,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1280,5/3/2021 10:45,20/03/21 11:01,30/04/21 00:43,30/04/21 00:43,26.9121172,3,5/3/2021 13:30,20/03/21 12:00,30/04/21 05:30,30/04/21 05:30,26.89583333,0.024416632,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX
App,2691310,200,1,TRUE,FALSE,30/04/21 00:43,36301,513942,17752,TRUE,TRUE,17749,513942,1/4/2021 0:00,26/04/21 00:00,30/04/21 00:00,1/4/2021 0:00,5:30:00,20,511,200,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,5/3/2021 10:45,16/04/21 08:54,,30/04/21 00:43,13.6586793,4,5/3/2021 13:30,16/04/21 09:30,,30/04/21 05:30,13.83333333,0.199070666,Querétaro - CDMX,Querétaro - CDMX,,Querétaro - CDMX
App,2686589,131,1,TRUE,FALSE,22/04/21 19:30,36540,511752,17768,TRUE,TRUE,17766,511752,1/4/2021 0:00,19/04/21 00:00,23/04/21 00:00,1/4/2021 0:00,15:15:00,20,100,131,CDMX - Tepoztlán - Cuernavaca,TRUE,120.47,Cuernavaca - CDMX,850,28/03/21 22:11,1/4/2021 10:11,2/5/2021 15:44,4/5/2021 14:50,21.38808404,3,29/03/21 13:30,2/4/2021 13:30,2/5/2021 16:40,5/5/2021 13:00,21.07291667,0.822348848,CDMX - Querétaro,Querétaro - CDMX,CDMX - Querétaro,CDMX - Tepoztlán - Cuernavaca
App,2673259,190,1,TRUE,FALSE,1/4/2021 10:11,36540,495457,16107,TRUE,TRUE,16102,495457,1/4/2021 0:00,29/03/21 00:00,2/4/2021 0:00,1/4/2021 0:00,13:30:00,20,511,190,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,28/03/21 22:11,28/03/21 22:11,22/04/21 19:30,4/5/2021 14:50,3.50064945,2,29/03/21 13:30,29/03/21 13:30,23/04/21 15:15,5/5/2021 13:00,4,1.137516221,CDMX - Querétaro,CDMX - Querétaro,CDMX - Tepoztlán - Cuernavaca,Querétaro - CDMX
App,2674213,180,1,TRUE,FALSE,3/4/2021 22:25,36930,496045,16107,TRUE,TRUE,16102,496045,1/4/2021 0:00,29/03/21 00:00,4/4/2021 0:00,1/4/2021 0:00,8:00:00,20,829,180,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1264.2,3/4/2021 22:25,,,3/4/2021 22:25,,1,4/4/2021 8:00,,,4/4/2021 8:00,,0.398667264,Querétaro - CDMX,,,Querétaro - CDMX
App,2674603,180,1,TRUE,FALSE,4/4/2021 19:58,39566,494961,16098,TRUE,TRUE,16095,494961,1/4/2021 0:00,5/4/2021 0:00,5/4/2021 0:00,1/4/2021 0:00,6:45:00,20,901,180,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1264.2,15/12/20 19:39,26/03/21 10:29,5/4/2021 12:04,17/05/21 11:02,9.394669847,4,16/12/20 13:30,26/03/21 13:30,5/4/2021 13:30,18/05/21 16:00,9.71875,0.449127871,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro
App,2674960,190,1,TRUE,FALSE,5/4/2021 12:04,39566,494985,16106,TRUE,TRUE,16103,494985,1/4/2021 0:00,5/4/2021 0:00,5/4/2021 0:00,1/4/2021 0:00,13:30:00,20,511,190,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,15/12/20 19:39,4/4/2021 19:58,17/05/21 11:02,17/05/21 11:02,0.670729588,5,16/12/20 13:30,5/4/2021 6:45,18/05/21 16:00,18/05/21 16:00,0.28125,0.059648283,Querétaro - CDMX,CDMX - Querétaro,Querétaro - CDMX,Querétaro - CDMX
App,2673670,420,2,TRUE,FALSE,2/4/2021 12:25,40926,490974,16107,TRUE,TRUE,16101,490974,1/4/2021 0:00,29/03/21 00:00,2/4/2021 0:00,1/4/2021 0:00,14:45:00,20,387,210,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1275,4/3/2021 19:43,2/4/2021 0:56,4/4/2021 23:14,4/4/2021 23:14,0.478580434,2,5/3/2021 6:20,5/3/2021 6:20,2/4/2021 16:00,5/4/2021 9:30,28.35069444,0.096648399,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX,Querétaro - CDMX
App,2673508,190,1,TRUE,FALSE,2/4/2021 0:56,40926,492260,16106,TRUE,TRUE,16101,492260,1/4/2021 0:00,29/03/21 00:00,2/4/2021 0:00,1/4/2021 0:00,16:00:00,20,829,190,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1264.2,4/3/2021 19:43,4/3/2021 19:43,2/4/2021 12:25,4/4/2021 23:14,28.21724488,3,5/3/2021 6:20,2/4/2021 14:45,5/4/2021 9:30,5/4/2021 9:30,0.052083333,0.627312166,Querétaro - CDMX,Querétaro - CDMX,CDMX - Querétaro,Querétaro - CDMX
App,2674683,175,1,TRUE,FALSE,4/4/2021 23:14,40926,495003,16100,TRUE,TRUE,16095,495003,1/4/2021 0:00,5/4/2021 0:00,5/4/2021 0:00,1/4/2021 0:00,9:30:00,20,511,175,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1275,4/3/2021 19:43,2/4/2021 12:25,,4/4/2021 23:14,2.450662764,4,5/3/2021 6:20,2/4/2021 16:00,,5/4/2021 9:30,2.729166667,0.427235635,Querétaro - CDMX,Querétaro - CDMX,,CDMX - Querétaro
App,2675456,180,1,TRUE,FALSE,5/4/2021 23:41,42181,496140,16098,TRUE,TRUE,16095,496140,1/4/2021 0:00,5/4/2021 0:00,7/4/2021 0:00,1/4/2021 0:00,7:40:00,20,406,180,CDMX - Querétaro,TRUE,231.19,Querétaro - CDMX,1280,5/4/2021 23:41,,11/4/2021 14:09,11/4/2021 14:09,,1,7/4/2021 7:40,,11/4/2021 17:10,11/4/2021 17:10,,1.332004229,CDMX - Querétaro,,Querétaro - CDMX,CDMX - Querétaro
App,2678807,195,1,TRUE,FALSE,11/4/2021 14:09,42181,503021,16106,TRUE,TRUE,16103,503021,1/4/2021 0:00,5/4/2021 0:00,11/4/2021 0:00,1/4/2021 0:00,17:10:00,18,512,195,Querétaro - CDMX,TRUE,230.76,Querétaro - CDMX,1137.0375,5/4/2021 23:41,5/4/2021 23:41,,11/4/2021 14:09,5.602651506,2,7/4/2021 7:40,7/4/2021 7:40,,11/4/2021 17:10,4.395833333,0.125186057,CDMX - Querétaro,CDMX - Querétaro,,Querétaro - CDMX
